Name,Url,PaperCount,AuthorContribution
Janny C Stapel,https://dl.acm.org/profile/81371595800,1,0.3333333333333333
Alessia Kosagowsky,https://dl.acm.org/profile/81371595834,1,0.5
Ben Fehnert,https://dl.acm.org/profile/81371595953,1,0.5
Katrin Amlacher,https://dl.acm.org/profile/81371595959,1,0.5
Maiju Vuolle,https://dl.acm.org/profile/81371596019,1,0.16666666666666666
Oliver Baecker,https://dl.acm.org/profile/81371596037,1,0.3333333333333333
Nathan Langton,https://dl.acm.org/profile/81371596247,1,0.3333333333333333
Edoardo Parlato,https://dl.acm.org/profile/81371596249,1,0.3333333333333333
Elisabeth Eichhorn,https://dl.acm.org/profile/81371596268,1,0.3333333333333333
Kirti Kanitkar,https://dl.acm.org/profile/81371596381,1,0.2
Jan Willem Streefkerk,https://dl.acm.org/profile/81371596482,1,0.3333333333333333
Konstantin Glasman,https://dl.acm.org/profile/81371596868,1,0.3333333333333333
Josip Music,https://dl.acm.org/profile/81381597557,1,0.5
Nico Pals,https://dl.acm.org/profile/81371596893,1,0.5
Katrien de Moor,https://dl.acm.org/profile/81372593459,1,0.2
Alexander Meschtscherjakov,https://dl.acm.org/profile/81372593893,1,0.3333333333333333
Marion Boberg,https://dl.acm.org/profile/81372594060,1,0.3333333333333333
Zhiwen 中国大陆 Yu,https://dl.acm.org/profile/81375594776,1,0.25
Alejandro Catalá,https://dl.acm.org/profile/81375601700,1,0.5
Matt Mouley Bouamrane,https://dl.acm.org/profile/81375605084,1,0.3333333333333333
Carmen Au,https://dl.acm.org/profile/81375608237,1,0.3333333333333333
Robert Schleicher,https://dl.acm.org/profile/81375613389,1,0.16666666666666666
Tom Owen,https://dl.acm.org/profile/81377591459,1,0.25
My Frankhammar,https://dl.acm.org/profile/81377592942,1,0.3333333333333333
Petra Jarkiewicz,https://dl.acm.org/profile/81377593748,1,0.3333333333333333
Pedro Ferreira,https://dl.acm.org/profile/81388596914,1,0.3333333333333333
Andre Hesse,https://dl.acm.org/profile/81384611122,1,0.25
Yingcai Wu,https://dl.acm.org/profile/81388595547,1,0.1
Konsta Mikael Sirvio,https://dl.acm.org/profile/81384606052,1,0.5
Astrid Weiss,https://dl.acm.org/profile/81381602151,1,0.3333333333333333
Detmar Meurers,https://dl.acm.org/profile/81381602818,1,0.2
Jussi Rantala,https://dl.acm.org/profile/81381603994,1,0.2
Jonghyun Ryu,https://dl.acm.org/profile/81381604494,1,0.3333333333333333
Wolfgang Spreicer,https://dl.acm.org/profile/81381605609,1,0.5
Elizabeth Lindley Murnane,https://dl.acm.org/profile/81381605773,1,0.125
Hugues Salamin,https://dl.acm.org/profile/81381607698,1,0.2
Eemil Lagerspetz,https://dl.acm.org/profile/81384592830,1,0.14285714285714285
Khaled Bachour,https://dl.acm.org/profile/81384594058,1,0.25
Kevin Wiesner,https://dl.acm.org/profile/81384599649,1,0.1111111111111111
Jó Ágila Bitsch Link,https://dl.acm.org/profile/81384600521,1,0.25
David H Wilfinger,https://dl.acm.org/profile/81384603138,1,0.3333333333333333
Jeonggil Ko,https://dl.acm.org/profile/81384604384,1,0.16666666666666666
Dari Trendafilov,https://dl.acm.org/profile/81381599618,1,0.25
Calkin Suero Montero,https://dl.acm.org/profile/81388593179,1,0.25
Heli Väätäjä,https://dl.acm.org/profile/81384607160,1,0.25
Jean Charles Bazin,https://dl.acm.org/profile/81384612822,1,0.25
Jürgen Steimle,https://dl.acm.org/profile/81384613099,1,0.16666666666666666
Sabine Schröder,https://dl.acm.org/profile/81384613741,1,0.5
Panu M Åkerman,https://dl.acm.org/profile/81384615917,1,0.5
Jamie C Costello,https://dl.acm.org/profile/81384619740,1,0.25
Marc Jentsch,https://dl.acm.org/profile/81385595379,1,0.25
Yngve Dahl,https://dl.acm.org/profile/81385598241,1,0.5
Kota Tsubouchi,https://dl.acm.org/profile/81385602051,1,0.2
Jun-ho Huh,https://dl.acm.org/profile/81387593973,1,0.25
Mieke Haesen,https://dl.acm.org/profile/81387595906,1,0.2
Cha Lee,https://dl.acm.org/profile/81387598809,1,0.25
Yusuke Sugano,https://dl.acm.org/profile/81387606826,1,0.25
Christophe Jouffrais,https://dl.acm.org/profile/81377594403,1,0.3333333333333333
Teemu Tuomas Ahmaniemi,https://dl.acm.org/profile/81381593768,1,0.3333333333333333
Zhangyan Zhao,https://dl.acm.org/profile/81416593823,1,0.25
Tianyan Liu,https://dl.acm.org/profile/81371597005,1,0.14285714285714285
Jehan Wickramasuriya,https://dl.acm.org/profile/81440607137,1,0.25
Jiefei Ma,https://dl.acm.org/profile/81418597884,1,0.2
Roswitha Gostner,https://dl.acm.org/profile/81416598995,1,0.3333333333333333
Tom Bartindale,https://dl.acm.org/profile/81416597993,1,0.16666666666666666
Joyca P Lacroix,https://dl.acm.org/profile/81416596374,1,0.3333333333333333
Scott Alan Carter,https://dl.acm.org/profile/81405594119,1,0.25
Rafael (Tico) Ballagas,https://dl.acm.org/profile/81405596165,1,0.25
Don G Cruickshank,https://dl.acm.org/profile/81406595075,1,0.125
Jihye Kim,https://dl.acm.org/profile/81406599720,1,0.5
Ashok Kumar Agrawala,https://dl.acm.org/profile/81406599791,1,0.5
Michael D Jones,https://dl.acm.org/profile/81407592837,1,0.5
Steven Maxwell Seitz,https://dl.acm.org/profile/81407593498,1,0.5
Alia K Amin,https://dl.acm.org/profile/81408597393,1,0.16666666666666666
Hui Chao,https://dl.acm.org/profile/81408599459,1,0.1111111111111111
Bongshin Lee,https://dl.acm.org/profile/81409593205,1,0.3333333333333333
Dongsik Jo,https://dl.acm.org/profile/81409596584,1,0.3333333333333333
Andreas Breiter,https://dl.acm.org/profile/81410595987,1,0.5
Iryna Pavlyshak,https://dl.acm.org/profile/81413594859,1,0.14285714285714285
Kiyoung Kim,https://dl.acm.org/profile/81413602650,1,0.3333333333333333
Deokkyun Yun,https://dl.acm.org/profile/81413603139,1,0.3333333333333333
Malinda Rauhala,https://dl.acm.org/profile/81414597401,1,0.3333333333333333
Ann Sofie Gunnarsson,https://dl.acm.org/profile/81414597571,1,0.3333333333333333
Patti Bao,https://dl.acm.org/profile/81416596129,1,0.25
Chiara Leonardi,https://dl.acm.org/profile/81416595568,1,0.2
Jeroen Keijzers,https://dl.acm.org/profile/81416595317,1,0.3333333333333333
Andrea Taylor,https://dl.acm.org/profile/81416595089,1,0.25
Julia Schwarz,https://dl.acm.org/profile/81416594005,1,0.2
Fabrice Dècle,https://dl.acm.org/profile/81416593947,1,0.5
Gerhard Obernberger,https://dl.acm.org/profile/81371595757,1,0.25
Lora Oehlberg,https://dl.acm.org/profile/81436599468,1,0.3333333333333333
Andy Jacobs,https://dl.acm.org/profile/81436597348,1,0.09090909090909091
Christopher Collins,https://dl.acm.org/profile/81436596812,1,0.16666666666666666
Minna Wäljas,https://dl.acm.org/profile/81416609024,1,0.25
Andrea Dimitri,https://dl.acm.org/profile/81388601989,1,0.3333333333333333
Yingying She,https://dl.acm.org/profile/81392594951,1,0.16666666666666666
Minna Karukka,https://dl.acm.org/profile/81392602400,1,0.25
Brian Y. Lim,https://dl.acm.org/profile/81416601689,1,0.5
Anke Hilgers,https://dl.acm.org/profile/81416605584,1,0.3333333333333333
Aditya Sankar,https://dl.acm.org/profile/81416605671,1,0.5
Matthias Löwe,https://dl.acm.org/profile/81416606041,1,0.2
Edward Mak,https://dl.acm.org/profile/81416606467,1,0.25
Yolanda Vazquez-Alvarez,https://dl.acm.org/profile/81416606943,1,0.25
Noah Liebman,https://dl.acm.org/profile/81416606954,1,0.25
Stephen Fitchett,https://dl.acm.org/profile/81416607003,1,0.25
Takashi Miyaki,https://dl.acm.org/profile/81416607459,1,0.5
Anne Wohlauf,https://dl.acm.org/profile/81416607795,1,0.2
Philipp Marcel Scholl,https://dl.acm.org/profile/81418593132,1,0.2
Markus Tatzgern,https://dl.acm.org/profile/81435607558,1,0.3333333333333333
Nadia Pantidi,https://dl.acm.org/profile/81418594586,1,0.125
Hwanyong Lee,https://dl.acm.org/profile/81418595322,1,0.2
Kaiyin Cheng,https://dl.acm.org/profile/81416600159,1,0.16666666666666666
Sourav Bhattacharya,https://dl.acm.org/profile/81418597652,1,0.25
Norman Höller,https://dl.acm.org/profile/81421594059,1,0.2
Yong S Park,https://dl.acm.org/profile/81423595359,1,0.25
Nathaniel Stanley Good,https://dl.acm.org/profile/81423596141,1,0.16666666666666666
Mohammad Obaid,https://dl.acm.org/profile/81430614338,1,0.2
Alexander Kulik,https://dl.acm.org/profile/81430617386,1,0.3333333333333333
Airi Lampinen,https://dl.acm.org/profile/81430677521,1,0.3333333333333333
Stephan Karpischek,https://dl.acm.org/profile/81435595454,1,0.25
Annett Mitschick,https://dl.acm.org/profile/81435600806,1,0.25
Alice Moroni,https://dl.acm.org/profile/81435602181,1,0.3333333333333333
Thomas Ness,https://dl.acm.org/profile/81351608062,1,0.25
Falko Schmid,https://dl.acm.org/profile/81361602341,1,0.2
Seungwoo Kang,https://dl.acm.org/profile/81361601885,1,0.14285714285714285
Julien Morel,https://dl.acm.org/profile/81442596427,1,0.5
Oscar Kin Chung Au,https://dl.acm.org/profile/81451593010,1,0.2
Hyukjae Jang,https://dl.acm.org/profile/81452594324,1,0.3333333333333333
Misook Sohn,https://dl.acm.org/profile/81452595371,1,0.5
Yeunbae Kim,https://dl.acm.org/profile/81452602849,1,0.3333333333333333
David Lo,https://dl.acm.org/profile/81452603381,1,0.25
Frank Broz,https://dl.acm.org/profile/81443597686,1,0.3333333333333333
Tomy Kamada,https://dl.acm.org/profile/81452607651,1,0.25
I V Ramakrishnan,https://dl.acm.org/profile/81452611166,1,0.1111111111111111
Jack Duffy,https://dl.acm.org/profile/81452612667,1,0.3333333333333333
Kenton P O'Hara,https://dl.acm.org/profile/81452615958,1,0.3333333333333333
Ning Liu,https://dl.acm.org/profile/81453635826,1,0.3333333333333333
Heinrich Hußmann,https://dl.acm.org/profile/81453637932,1,0.25
Seth E Hunter,https://dl.acm.org/profile/81453642942,1,0.3333333333333333
Haipeng Mi,https://dl.acm.org/profile/81453645353,1,0.1
Christian Sturm,https://dl.acm.org/profile/81453650563,1,0.25
Yazan Boshmaf,https://dl.acm.org/profile/81453654787,1,0.2
Joanna Bergstrom-Lehtovirta,https://dl.acm.org/profile/81453655512,1,0.3333333333333333
Steffen Gauglitz,https://dl.acm.org/profile/81453657550,1,0.25
Christopher McAdam,https://dl.acm.org/profile/81453657880,1,0.3333333333333333
Liyuan Li,https://dl.acm.org/profile/81455605472,1,0.16666666666666666
Michel Pahud,https://dl.acm.org/profile/81456607280,1,0.2
Marc Hassenzahl,https://dl.acm.org/profile/81452610719,1,0.3333333333333333
Paul Taele,https://dl.acm.org/profile/81443597406,1,0.1
Katie Derthick,https://dl.acm.org/profile/81443597121,1,0.25
Oskar Palinko,https://dl.acm.org/profile/81443596579,1,0.25
Tuuli Laivo,https://dl.acm.org/profile/81440620416,1,0.125
Ulrich Engelke,https://dl.acm.org/profile/81440623566,1,0.25
Stephanie M Deutsch,https://dl.acm.org/profile/81442592715,1,0.16666666666666666
Umar Rashid,https://dl.acm.org/profile/81442592890,1,0.25
Zhong Chen,https://dl.acm.org/profile/81450593160,1,0.2
Madeline Balaam,https://dl.acm.org/profile/81448600301,1,0.2
Timo Kuula,https://dl.acm.org/profile/81448600087,1,0.3333333333333333
Kashyap Todi,https://dl.acm.org/profile/81498660165,1,0.3333333333333333
Rafael Veras,https://dl.acm.org/profile/81490682614,1,0.16666666666666666
Daniel J McDuff,https://dl.acm.org/profile/81490688111,1,0.16666666666666666
Olivier Augereau,https://dl.acm.org/profile/81490692053,1,0.16666666666666666
Pedro Centieiro,https://dl.acm.org/profile/81490693830,1,0.3333333333333333
Bruno Cardoso,https://dl.acm.org/profile/81490694236,1,0.3333333333333333
Lynne Coventry,https://dl.acm.org/profile/81502660249,1,0.2
Cuong Nguyen,https://dl.acm.org/profile/81502644262,1,0.3333333333333333
Nanyi Bi,https://dl.acm.org/profile/81502641340,1,0.16666666666666666
Marcel Lancelle,https://dl.acm.org/profile/81501685531,1,0.25
Florian Lettner,https://dl.acm.org/profile/81501680998,1,0.3333333333333333
Nagraj Emmadi,https://dl.acm.org/profile/81500665071,1,0.125
Bin 中国大陆 Guo,https://dl.acm.org/profile/81479657949,1,0.25
Aman Parnami,https://dl.acm.org/profile/81500664028,1,0.25
Anders Lundström,https://dl.acm.org/profile/81498659653,1,0.2
Sami Vihavainen,https://dl.acm.org/profile/81447603563,1,0.3333333333333333
Paul Strohmeier,https://dl.acm.org/profile/81498658319,1,0.2
Christian Steins,https://dl.acm.org/profile/81493658752,1,0.25
Luke Hespanhol,https://dl.acm.org/profile/81490695189,1,0.16666666666666666
David Furió,https://dl.acm.org/profile/81490694762,1,0.5
Sauvik Das,https://dl.acm.org/profile/81500644254,1,0.3333333333333333
Petri Saarinen,https://dl.acm.org/profile/81474701352,1,0.2
Nina Valkanova,https://dl.acm.org/profile/81474695520,1,0.25
Niko Kiukkonen,https://dl.acm.org/profile/81474694996,1,0.3333333333333333
Bernhard Jenny,https://dl.acm.org/profile/81443597718,1,0.25
Scott M Gilliland,https://dl.acm.org/profile/81444593656,1,0.2
Sungwonpeter Choe,https://dl.acm.org/profile/81444605606,1,0.3333333333333333
Agathe Battestini,https://dl.acm.org/profile/81444607155,1,0.3333333333333333
Oliver Hohlfeld,https://dl.acm.org/profile/81444608269,1,0.25
Mark McGill,https://dl.acm.org/profile/81442594051,1,0.25
Julian Seifert,https://dl.acm.org/profile/81442596607,1,0.16666666666666666
Christina Dicke,https://dl.acm.org/profile/81361601307,1,0.2
Hee-young Jeong,https://dl.acm.org/profile/81442598352,1,0.5
Delphine Szymczak,https://dl.acm.org/profile/81467669416,1,0.25
Torben Schinke,https://dl.acm.org/profile/81467669482,1,0.3333333333333333
Mads Lindborg,https://dl.acm.org/profile/81467669493,1,0.2
Pieter Philippart,https://dl.acm.org/profile/81467669527,1,0.16666666666666666
Alexander Wiethoff,https://dl.acm.org/profile/81467670465,1,0.25
Ida Wentzel Winther,https://dl.acm.org/profile/81467670684,1,0.25
Bastian Schildbach,https://dl.acm.org/profile/81467670798,1,0.5
Craig Pinkerton,https://dl.acm.org/profile/81467671273,1,0.3333333333333333
Maija Federley,https://dl.acm.org/profile/81467671499,1,0.3333333333333333
Aviaja Borup Lynggaard,https://dl.acm.org/profile/81467667526,1,0.25
Ivo Brodien,https://dl.acm.org/profile/81467671661,1,0.3333333333333333
Fraser Shein,https://dl.acm.org/profile/81470644290,1,0.16666666666666666
Tobias Hesselmann,https://dl.acm.org/profile/81470651151,1,0.2
Lung-Pan Cheng,https://dl.acm.org/profile/81470651683,1,0.125
Thomas Kubitza,https://dl.acm.org/profile/81470655251,1,0.25
Jessica J Tran,https://dl.acm.org/profile/81472644551,1,0.2
Augusto Esteves,https://dl.acm.org/profile/81472653475,1,0.3333333333333333
Eleonora Mencarini,https://dl.acm.org/profile/81472653876,1,0.2
Elke E Mattheiss,https://dl.acm.org/profile/81472655378,1,0.25
Koichi Kise,https://dl.acm.org/profile/81100002090,1,0.16666666666666666
Juhee Bae,https://dl.acm.org/profile/81474640870,1,0.3333333333333333
Zhiyuan Lu,https://dl.acm.org/profile/81474671772,1,0.25
Satoshi Uemura,https://dl.acm.org/profile/81474677200,1,0.25
Seungwoo Kang,https://dl.acm.org/profile/81474686337,1,0.25
Florian Schulze,https://dl.acm.org/profile/81474693124,1,0.5
Luz Rello,https://dl.acm.org/profile/81470642423,1,0.5
Chris Rassaerts,https://dl.acm.org/profile/81467666752,1,0.16666666666666666
Benjamin Preisig,https://dl.acm.org/profile/81467666367,1,0.2
Doris Hausen,https://dl.acm.org/profile/81467665703,1,0.5
Tasos Spiliotopoulos,https://dl.acm.org/profile/81467669274,1,0.14285714285714285
Oscar Murillo,https://dl.acm.org/profile/81467669137,1,0.09090909090909091
Aisan Kazerani,https://dl.acm.org/profile/81467668950,1,0.2
Lotta Hynninen,https://dl.acm.org/profile/81442614992,1,0.14285714285714285
Wenchang Xu,https://dl.acm.org/profile/81442598495,1,0.3333333333333333
Garrett Weinberg,https://dl.acm.org/profile/81442599546,1,0.25
Ming Ki Chong,https://dl.acm.org/profile/81442599627,1,0.3333333333333333
Lars Weber,https://dl.acm.org/profile/81442599715,1,0.25
Lisa Blum,https://dl.acm.org/profile/81442604464,1,0.3333333333333333
Susanne Keck,https://dl.acm.org/profile/81442605643,1,0.25
Clara Fernandez De Castro,https://dl.acm.org/profile/81442605697,1,0.3333333333333333
Julie R. Williamson,https://dl.acm.org/profile/81442606751,1,0.3333333333333333
Nicola Smyth,https://dl.acm.org/profile/81442609249,1,0.2
Laura R. Pina,https://dl.acm.org/profile/81443594569,1,0.2
Caroline Snowdon,https://dl.acm.org/profile/81442618676,1,0.5
Thomas Reitmaier,https://dl.acm.org/profile/81442618424,1,0.3333333333333333
Juho Hella,https://dl.acm.org/profile/81442616383,1,0.125
Elio Carchietti,https://dl.acm.org/profile/81442614988,1,0.25
Svenja Widdershoven,https://dl.acm.org/profile/81467668531,1,0.16666666666666666
Mehran Roshandel,https://dl.acm.org/profile/81456623446,1,0.3333333333333333
Stephan Von Watzdorf,https://dl.acm.org/profile/81442614956,1,0.5
Kari Salo,https://dl.acm.org/profile/81442614028,1,0.25
Khoovirajsingh Seewoonauth,https://dl.acm.org/profile/81442614007,1,0.25
Ari-Heikki Sarjanoja,https://dl.acm.org/profile/81442613980,1,0.14285714285714285
Heather Molyneaux,https://dl.acm.org/profile/81442613250,1,0.14285714285714285
Qianli Xu,https://dl.acm.org/profile/81442612320,1,0.16666666666666666
Citlali Perez,https://dl.acm.org/profile/81442611987,1,0.125
Daniel Kyu Kohlsdorf,https://dl.acm.org/profile/81442614806,1,0.2
Heli Koskimäki,https://dl.acm.org/profile/81440615393,1,0.14285714285714285
Jan D. Smeddinck,https://dl.acm.org/profile/81456638428,1,0.16666666666666666
Jarno Ojala,https://dl.acm.org/profile/81460641790,1,0.2
Alessandro Marassi,https://dl.acm.org/profile/81467668082,1,0.5
Na Wang,https://dl.acm.org/profile/81490677142,1,0.25
Yuntao Wang,https://dl.acm.org/profile/81490648565,1,0.25
Javier Hernandez,https://dl.acm.org/profile/81490645252,1,0.16666666666666666
Hagen Malberg,https://dl.acm.org/profile/81488673122,1,0.16666666666666666
Deepak Prabhu Desai,https://dl.acm.org/profile/81488660874,1,0.25
Gang Wang,https://dl.acm.org/profile/81488662754,1,0.16666666666666666
Etsuko Harada,https://dl.acm.org/profile/81488663258,1,0.25
Moonchae Joung,https://dl.acm.org/profile/81488665278,1,0.16666666666666666
Panote Siriaraya,https://dl.acm.org/profile/81488667918,1,0.25
Zoe Schladow,https://dl.acm.org/profile/81488668008,1,0.16666666666666666
Ulrike Gollner,https://dl.acm.org/profile/81488668034,1,0.2
Helen Bernhardsson,https://dl.acm.org/profile/81488668541,1,0.1111111111111111
Elda Paja,https://dl.acm.org/profile/81488668712,1,0.2
Aniket Sarangdhar,https://dl.acm.org/profile/81488668982,1,0.2
Amar Boghani,https://dl.acm.org/profile/81488669542,1,0.16666666666666666
Lauren Norrie,https://dl.acm.org/profile/81488669582,1,0.5
Asaf Ben-Oved,https://dl.acm.org/profile/81488669608,1,0.16666666666666666
Jesús Virseda,https://dl.acm.org/profile/81488659372,1,0.3333333333333333
Magnus Wallon,https://dl.acm.org/profile/81488669656,1,0.1111111111111111
Philipp Holzer,https://dl.acm.org/profile/81488641008,1,0.25
Hamed Rezazadegan Tavakoli,https://dl.acm.org/profile/81487644105,1,0.125
Jens Ziegler,https://dl.acm.org/profile/81479660057,1,0.16666666666666666
David Leat,https://dl.acm.org/profile/81479662150,1,0.2
Chad C Tossell,https://dl.acm.org/profile/81479662881,1,0.2
Donghee Yvette Wohn,https://dl.acm.org/profile/81481649423,1,0.5
Mingming Fan,https://dl.acm.org/profile/81482645714,1,0.5
Matei Negulescu,https://dl.acm.org/profile/81482647822,1,0.3333333333333333
Xiantao Chen,https://dl.acm.org/profile/81482648809,1,0.2
Ville Antila,https://dl.acm.org/profile/81482651482,1,0.16666666666666666
Jennifer Marlow,https://dl.acm.org/profile/81482656556,1,0.25
Jed R. Brubaker,https://dl.acm.org/profile/81482658286,1,0.25
Elahe Javadi,https://dl.acm.org/profile/81482659150,1,0.3333333333333333
Christian Schönauer,https://dl.acm.org/profile/81482659848,1,0.3333333333333333
Abhinav Uppal,https://dl.acm.org/profile/81488660632,1,0.3333333333333333
Ann Jakobsson,https://dl.acm.org/profile/81488659262,1,0.1111111111111111
Donghun Lee,https://dl.acm.org/profile/81488641081,1,0.3333333333333333
Cody Buntain,https://dl.acm.org/profile/81440615226,1,0.16666666666666666
Caleb Timothy Phillips,https://dl.acm.org/profile/81361600141,1,0.25
Pierre Barralon,https://dl.acm.org/profile/81351609198,1,0.2
Elwin Levels,https://dl.acm.org/profile/81351609170,1,0.5
Chie Noda,https://dl.acm.org/profile/81351605143,1,0.25
Tuomas Vaittinen,https://dl.acm.org/profile/81351608968,1,0.3333333333333333
Adam Danielsson,https://dl.acm.org/profile/81351608690,1,0.25
Lars Zahl,https://dl.acm.org/profile/81351608347,1,0.25
Tiina Kaisa Oikarinen,https://dl.acm.org/profile/81351608233,1,0.14285714285714285
Bongwon Suh,https://dl.acm.org/profile/81100623883,1,0.2
Tapio Matinmikko,https://dl.acm.org/profile/81351608194,1,0.16666666666666666
Uwe Sandner,https://dl.acm.org/profile/81351608114,1,0.25
Mark Ansermino,https://dl.acm.org/profile/81351608779,1,0.2
Telmo Amaral,https://dl.acm.org/profile/81338487615,1,0.16666666666666666
Felix Von Reischach,https://dl.acm.org/profile/81440616108,1,0.25
Carrie Demmans Epp,https://dl.acm.org/profile/81488656924,1,0.16666666666666666
Sunwook Kim,https://dl.acm.org/profile/81488641491,1,0.16666666666666666
Prasad Girish Rashinkar,https://dl.acm.org/profile/81488642228,1,0.2
Min K Chung,https://dl.acm.org/profile/81488648692,1,0.3333333333333333
Kyunghun Hwang,https://dl.acm.org/profile/81488648771,1,0.16666666666666666
Johan Salo,https://dl.acm.org/profile/81488649317,1,0.1111111111111111
Jihoon Ryoo,https://dl.acm.org/profile/81488649733,1,0.2
Jeehea Lee,https://dl.acm.org/profile/81488650701,1,0.3333333333333333
Yanqing Zhang,https://dl.acm.org/profile/81488650761,1,0.5
Brian Frey,https://dl.acm.org/profile/81488651504,1,0.2
Jaecheon Sa,https://dl.acm.org/profile/81488651749,1,0.16666666666666666
Gunhyuk Park,https://dl.acm.org/profile/81488655407,1,0.16666666666666666
Audubon Dougherty,https://dl.acm.org/profile/81488655642,1,1.0
Markus Graube,https://dl.acm.org/profile/81488655967,1,0.16666666666666666
Zhengxin Xi,https://dl.acm.org/profile/81484640840,1,0.2
Kathrin Probst,https://dl.acm.org/profile/81484643241,1,0.5
Andrew P. Macvean,https://dl.acm.org/profile/81487653934,1,0.5
Shu Mu,https://dl.acm.org/profile/81538488456,1,0.25
Jon M Pearce,https://dl.acm.org/profile/81502672297,1,0.2
Lisa Wood,https://dl.acm.org/profile/81508686963,1,0.25
Khalid Alharbi,https://dl.acm.org/profile/81508705139,1,0.5
Erion Elmasllari,https://dl.acm.org/profile/81508706598,1,0.25
Kirsten Rassmus-Gröhn,https://dl.acm.org/profile/81536475456,1,0.25
Vanessa Frias-Martinez,https://dl.acm.org/profile/81536522856,1,0.3333333333333333
Gerald C B Tan,https://dl.acm.org/profile/81536929656,1,0.3333333333333333
Duncan Whyatt,https://dl.acm.org/profile/81537310156,1,0.16666666666666666
Kristen Eglinton,https://dl.acm.org/profile/81537365156,1,0.2
Kimmo Kinnunen,https://dl.acm.org/profile/81537505756,1,0.2
Michael Hughes,https://dl.acm.org/profile/81537769656,1,0.5
Tzuchuan Chou,https://dl.acm.org/profile/81537904356,1,0.3333333333333333
Marco Coppo,https://dl.acm.org/profile/81538137456,1,0.25
Stuart Lamont,https://dl.acm.org/profile/81540335856,1,0.16666666666666666
Fabio Paternó,https://dl.acm.org/profile/81503657954,1,0.5
Shen LI,https://dl.acm.org/profile/81540715856,1,0.2
Chenshu Wu,https://dl.acm.org/profile/81508700846,1,0.3333333333333333
Shion Guha,https://dl.acm.org/profile/81502671625,1,0.5
Miikka Salminen,https://dl.acm.org/profile/81502662432,1,0.3333333333333333
George W Fitzmaurice,https://dl.acm.org/profile/81502661254,1,0.3333333333333333
Anna Hiltunen,https://dl.acm.org/profile/81488670658,1,0.25
Daniel Martín-Albo,https://dl.acm.org/profile/81488670951,1,0.3333333333333333
Esa Sirkkunen,https://dl.acm.org/profile/81488671052,1,0.25
Caleb Southern,https://dl.acm.org/profile/81488671961,1,0.2
Pelin Arslan,https://dl.acm.org/profile/81488672013,1,0.16666666666666666
Vijay Narayanan-Saroja,https://dl.acm.org/profile/81488672403,1,0.25
Alexander Suhrbier,https://dl.acm.org/profile/81488672558,1,0.16666666666666666
Ase Bjernryd,https://dl.acm.org/profile/81488672599,1,0.1111111111111111
Sujoy Saha,https://dl.acm.org/profile/81508682645,1,0.16666666666666666
Tad Hirsch,https://dl.acm.org/profile/81503651895,1,0.3333333333333333
Hyeon-jeong Suk,https://dl.acm.org/profile/81484648163,1,0.2
Yohan Chon,https://dl.acm.org/profile/81486655584,1,0.14285714285714285
Hyeong Cheol Kim,https://dl.acm.org/profile/81484650287,1,0.25
Juho Kim,https://dl.acm.org/profile/81484651506,1,0.16666666666666666
Carmen Garcia-Pena,https://dl.acm.org/profile/81484652389,1,0.3333333333333333
Brenna McNally,https://dl.acm.org/profile/81484654291,1,0.16666666666666666
Xiaojuan Ma,https://dl.acm.org/profile/81484654594,1,0.16666666666666666
Ildar Muslukhov,https://dl.acm.org/profile/81484656188,1,0.2
Mikko Paldanius,https://dl.acm.org/profile/81484658193,1,0.2
Martin Lugmayr,https://dl.acm.org/profile/81484658293,1,0.16666666666666666
Gianluca Schiavo,https://dl.acm.org/profile/81484658449,1,0.2
Róisín C McNaney,https://dl.acm.org/profile/81484658582,1,0.16666666666666666
Sebastián Marichal,https://dl.acm.org/profile/81484658675,1,0.14285714285714285
Shivsubramani Krishnamoorthy,https://dl.acm.org/profile/81486649802,1,0.5
Roy Shilkrot,https://dl.acm.org/profile/81486654331,1,0.3333333333333333
Tricia Wang,https://dl.acm.org/profile/81484649686,1,0.5
Andrew Garbett,https://dl.acm.org/profile/81502812670,1,0.16666666666666666
Antti Lindqvist,https://dl.acm.org/profile/81488670183,1,0.25
Ivan Elhart,https://dl.acm.org/profile/81488670195,1,0.25
Fredrik Bergstrand,https://dl.acm.org/profile/81488670265,1,0.5
Sasu Tarkoma,https://dl.acm.org/profile/81502696798,1,0.14285714285714285
Can Liu,https://dl.acm.org/profile/81502698675,1,0.25
Bill Buxton,https://dl.acm.org/profile/81502699428,1,0.2
Joonhwan Lee,https://dl.acm.org/profile/81502746040,1,0.2
Steven Houben,https://dl.acm.org/profile/81502746220,1,0.3333333333333333
Pengfei Xu,https://dl.acm.org/profile/81502775303,1,0.2
Matthew Louis Mauriello,https://dl.acm.org/profile/81502788966,1,0.16666666666666666
Dennis Guse,https://dl.acm.org/profile/81502799574,1,0.25
Filip Kis,https://dl.acm.org/profile/81502805817,1,0.2
Alfonso Murolo,https://dl.acm.org/profile/81502807102,1,0.2
James J Clark,https://dl.acm.org/profile/81100622294,1,0.3333333333333333
Michael Domhardt,https://dl.acm.org/profile/99659196202,1,0.14285714285714285
Massimo Paolucci,https://dl.acm.org/profile/81100625685,1,0.1111111111111111
Ke Wang,https://dl.acm.org/profile/99658739270,1,0.2
Katsutoshi Masai,https://dl.acm.org/profile/99658729811,1,0.2
Stefan Winkler,https://dl.acm.org/profile/81548021769,1,0.2
Tristan Trutna,https://dl.acm.org/profile/99658729861,1,0.3333333333333333
